time	V(N012,N005)	V(N013,N007)
4.601150000000091e-002	-7.234964e-002	-7.086524e-002
4.610050000000100e-002	-7.214741e-002	-7.079082e-002
4.618950000000109e-002	-7.195964e-002	-7.072171e-002
4.627850000000118e-002	-7.178632e-002	-7.065792e-002
4.636750000000127e-002	-7.162744e-002	-7.059944e-002
4.645650000000136e-002	-7.148302e-002	-7.054629e-002
4.654550000000145e-002	-7.135304e-002	-7.049845e-002
4.663450000000154e-002	-7.123752e-002	-7.045592e-002
4.669164285714445e-002	-7.116737e-002	-7.043010e-002
4.674878571428737e-002	-7.110071e-002	-7.040557e-002
4.680592857143028e-002	-7.103756e-002	-7.038233e-002
4.686307142857319e-002	-7.097791e-002	-7.036037e-002
4.692021428571611e-002	-7.092176e-002	-7.033970e-002
4.697735714285902e-002	-7.086911e-002	-7.032032e-002
4.703450000000194e-002	-7.081996e-002	-7.030222e-002
4.703550000000194e-002	-7.081912e-002	-7.030191e-002
4.712464285714488e-002	-7.074854e-002	-7.027593e-002
4.721378571428783e-002	-7.068301e-002	-7.025181e-002
4.730292857143078e-002	-7.062253e-002	-7.022954e-002
4.739207142857372e-002	-7.056709e-002	-7.020913e-002
4.748121428571667e-002	-7.051671e-002	-7.019058e-002
4.757035714285961e-002	-7.047137e-002	-7.017389e-002
4.765950000000256e-002	-7.043108e-002	-7.015906e-002
4.771650000000262e-002	-7.040672e-002	-7.015009e-002
4.777350000000268e-002	-7.038357e-002	-7.014156e-002
4.783050000000273e-002	-7.036163e-002	-7.013348e-002
4.788750000000279e-002	-7.034090e-002	-7.012585e-002
4.794450000000285e-002	-7.032139e-002	-7.011867e-002
4.800150000000290e-002	-7.030309e-002	-7.011193e-002
4.805850000000296e-002	-7.028600e-002	-7.010564e-002
4.805950000000296e-002	-7.028571e-002	-7.010553e-002
4.814907142857448e-002	-7.026100e-002	-7.009643e-002
4.823864285714600e-002	-7.023807e-002	-7.008798e-002
4.832821428571751e-002	-7.021691e-002	-7.008019e-002
4.841778571428904e-002	-7.019752e-002	-7.007305e-002
4.850735714286055e-002	-7.017991e-002	-7.006656e-002
4.859692857143207e-002	-7.016407e-002	-7.006072e-002
4.868650000000359e-002	-7.015000e-002	-7.005554e-002
4.874307142857507e-002	-7.014160e-002	-7.005244e-002
4.879964285714656e-002	-7.013361e-002	-7.004950e-002
4.885621428571804e-002	-7.012604e-002	-7.004671e-002
4.891278571428953e-002	-7.011888e-002	-7.004408e-002
4.896935714286101e-002	-7.011214e-002	-7.004159e-002
4.902592857143250e-002	-7.010581e-002	-7.003926e-002
4.908250000000398e-002	-7.009990e-002	-7.003708e-002
4.908350000000399e-002	-7.009980e-002	-7.003704e-002
4.917435714286122e-002	-7.009107e-002	-7.003382e-002
4.926521428571845e-002	-7.008298e-002	-7.003084e-002
4.935607142857568e-002	-7.007552e-002	-7.002809e-002
4.944692857143292e-002	-7.006869e-002	-7.002557e-002
4.953778571429016e-002	-7.006250e-002	-7.002329e-002
4.962864285714739e-002	-7.005694e-002	-7.002124e-002
4.971950000000462e-002	-7.005201e-002	-7.001942e-002
4.975935714286180e-002	-7.004994e-002	-7.001866e-002
4.979921428571899e-002	-7.004795e-002	-7.001792e-002
4.983907142857617e-002	-7.004603e-002	-7.001722e-002
4.987892857143336e-002	-7.004418e-002	-7.001654e-002
4.991878571429054e-002	-7.004241e-002	-7.001589e-002
4.995864285714772e-002	-7.004072e-002	-7.001526e-002
4.999850000000490e-002	-7.003910e-002	-7.001466e-002
4.999950000000490e-002	-7.003907e-002	-7.001465e-002
5.000000000000000e-002	-7.003905e-002	-7.001464e-002
