time	V(N012,N005)	V(N013,N007)
4.554464285714330e-002	-7.060703e-002	-7.060703e-002
4.555635714285760e-002	-7.055324e-002	-7.055324e-002
4.556807142857190e-002	-7.050434e-002	-7.050434e-002
4.557978571428620e-002	-7.046031e-002	-7.046032e-002
4.559150000000049e-002	-7.042117e-002	-7.042118e-002
4.560321428571479e-002	-7.038509e-002	-7.038510e-002
4.561492857142909e-002	-7.035159e-002	-7.035159e-002
4.562664285714339e-002	-7.032065e-002	-7.032065e-002
4.563835714285768e-002	-7.029229e-002	-7.029229e-002
4.565007142857198e-002	-7.026651e-002	-7.026651e-002
4.566178571428628e-002	-7.024329e-002	-7.024330e-002
4.567350000000058e-002	-7.022266e-002	-7.022266e-002
4.568521428571487e-002	-7.020363e-002	-7.020364e-002
4.569692857142917e-002	-7.018597e-002	-7.018597e-002
4.570864285714347e-002	-7.016966e-002	-7.016966e-002
4.572035714285776e-002	-7.015470e-002	-7.015470e-002
4.573207142857206e-002	-7.014111e-002	-7.014111e-002
4.574378571428636e-002	-7.012887e-002	-7.012887e-002
4.575550000000066e-002	-7.011798e-002	-7.011799e-002
4.576735714285781e-002	-7.010784e-002	-7.010784e-002
4.577921428571496e-002	-7.009842e-002	-7.009843e-002
4.579107142857212e-002	-7.008974e-002	-7.008974e-002
4.580292857142928e-002	-7.008179e-002	-7.008179e-002
4.581478571428643e-002	-7.007456e-002	-7.007456e-002
4.582664285714359e-002	-7.006807e-002	-7.006807e-002
