time	V(N014,N007)
Step Information: X=50  (Run: 1/11)
5.050764963023009e-003	-1.076878e-001
5.057764963023010e-003	-1.106591e-001
5.066764963023011e-003	-1.139654e-001
5.076764963023012e-003	-1.170601e-001
5.090764963023014e-003	-1.205530e-001
5.098764963023015e-003	-1.221873e-001
5.099764963023015e-003	-1.223729e-001
5.100000000000000e-003	-1.224158e-001
5.100100000000001e-003	-1.223208e-001
5.100300000000000e-003	-1.221302e-001
5.100700000000001e-003	-1.217494e-001
5.101500000000000e-003	-1.209959e-001
5.102500000000000e-003	-1.200763e-001
5.103500000000000e-003	-1.191765e-001
5.110500000000001e-003	-1.133173e-001
5.117500000000002e-003	-1.081597e-001
5.124500000000003e-003	-1.036197e-001
5.131500000000004e-003	-9.962344e-002
5.138500000000005e-003	-9.610581e-002
5.145500000000006e-003	-9.300923e-002
5.152500000000007e-003	-9.028363e-002
5.159500000000008e-003	-8.788455e-002
5.166500000000009e-003	-8.577263e-002
5.173500000000010e-003	-8.391356e-002
5.180500000000011e-003	-8.227730e-002
5.187500000000012e-003	-8.083677e-002
5.194500000000013e-003	-7.956898e-002
5.201500000000013e-003	-7.845294e-002
5.208500000000014e-003	-7.747042e-002
5.215500000000015e-003	-7.660580e-002
5.222500000000016e-003	-7.584465e-002
5.229500000000017e-003	-7.517445e-002
5.236500000000018e-003	-7.458472e-002
5.243500000000019e-003	-7.406557e-002
5.250500000000020e-003	-7.360864e-002
5.257500000000021e-003	-7.320631e-002
5.264500000000022e-003	-7.285225e-002
5.271500000000023e-003	-7.254052e-002
5.278500000000024e-003	-7.226610e-002
5.285500000000025e-003	-7.202458e-002
5.292500000000026e-003	-7.181203e-002
5.299500000000026e-003	-7.162488e-002
5.306500000000027e-003	-7.146025e-002
5.313500000000028e-003	-7.131529e-002
5.320500000000029e-003	-7.118762e-002
5.327500000000030e-003	-7.107532e-002
5.334500000000031e-003	-7.097650e-002
5.341500000000032e-003	-7.088923e-002
5.348500000000033e-003	-7.081270e-002
5.355500000000034e-003	-7.074523e-002
5.362500000000035e-003	-7.068598e-002
5.369500000000036e-003	-7.063365e-002
5.376500000000037e-003	-7.058764e-002
5.383500000000038e-003	-7.054710e-002
5.390500000000039e-003	-7.051158e-002
5.397500000000039e-003	-7.047999e-002
5.404500000000040e-003	-7.045257e-002
5.411500000000041e-003	-7.042825e-002
5.418500000000042e-003	-7.040679e-002
5.425500000000043e-003	-7.038784e-002
5.432500000000044e-003	-7.037139e-002
5.439500000000045e-003	-7.035673e-002
5.446500000000046e-003	-7.034385e-002
5.453500000000047e-003	-7.033265e-002
5.460500000000048e-003	-7.032263e-002
5.467500000000049e-003	-7.031393e-002
5.475500000000050e-003	-7.030511e-002
5.483500000000051e-003	-7.029760e-002
5.491500000000052e-003	-7.029104e-002
5.499500000000053e-003	-7.028544e-002
5.507500000000054e-003	-7.028055e-002
5.515500000000055e-003	-7.027626e-002
5.523500000000056e-003	-7.027268e-002
5.531500000000057e-003	-7.026947e-002
5.539500000000058e-003	-7.026684e-002
5.547500000000059e-003	-7.026446e-002
5.555500000000060e-003	-7.026243e-002
5.564500000000062e-003	-7.026041e-002
5.573500000000063e-003	-7.025886e-002
5.582500000000064e-003	-7.025731e-002
5.591500000000065e-003	-7.025611e-002
5.600500000000066e-003	-7.025504e-002
5.610500000000068e-003	-7.025409e-002
5.620500000000069e-003	-7.025337e-002
5.631500000000071e-003	-7.025266e-002
5.642500000000072e-003	-7.025206e-002
5.654500000000074e-003	-7.025146e-002
5.667500000000075e-003	-7.025099e-002
5.681500000000077e-003	-7.025063e-002
5.697500000000079e-003	-7.025027e-002
5.715500000000082e-003	-7.025003e-002
5.736500000000084e-003	-7.024992e-002
5.762500000000088e-003	-7.024968e-002
5.795500000000092e-003	-7.024944e-002
5.842500000000099e-003	-7.024932e-002
5.925500000000110e-003	-7.024920e-002
6.097500000000132e-003	-7.024920e-002
7.121500000000268e-003	-7.024896e-002
8.145500000000115e-003	-7.024872e-002
9.169499999999362e-003	-7.024860e-002
1.019349999999861e-002	-7.024860e-002
1.121749999999786e-002	-7.024848e-002
1.224149999999711e-002	-7.024848e-002
1.326549999999635e-002	-7.024848e-002
1.428949999999560e-002	-7.024837e-002
1.531349999999485e-002	-7.024837e-002
1.633749999999533e-002	-7.024837e-002
1.736149999999636e-002	-7.024837e-002
1.838549999999738e-002	-7.024837e-002
1.940949999999840e-002	-7.024837e-002
2.043349999999943e-002	-7.024837e-002
2.145750000000045e-002	-7.024837e-002
2.248150000000148e-002	-7.024837e-002
2.350550000000250e-002	-7.024837e-002
2.452950000000352e-002	-7.024837e-002
2.499850000000399e-002	-7.024837e-002
2.499950000000399e-002	-7.024837e-002
2.500000000000000e-002	-7.024837e-002
2.500002000000000e-002	-7.022572e-002
2.500006000000000e-002	-7.018030e-002
2.500014000000000e-002	-7.008946e-002
2.500020000000000e-002	-7.002151e-002
2.500021600000000e-002	-7.000351e-002
2.500024800000000e-002	-6.996727e-002
2.500031200000000e-002	-6.989479e-002
2.500044000000000e-002	-6.974971e-002
2.500069600000000e-002	-6.945980e-002
2.500120799999999e-002	-6.888032e-002
2.500220800000000e-002	-6.776917e-002
2.500320800000000e-002	-6.668770e-002
2.500520800000000e-002	-6.458282e-002
2.500720800000000e-002	-6.255317e-002
2.501020800000000e-002	-5.964386e-002
2.501320800000001e-002	-5.688870e-002
2.501720800000001e-002	-5.344135e-002
2.502220800000002e-002	-4.946983e-002
2.502720800000002e-002	-4.584312e-002
2.503320800000003e-002	-4.190403e-002
2.504020800000003e-002	-3.781921e-002
2.504720800000004e-002	-3.422135e-002
2.505320800000005e-002	-3.148082e-002
2.505820800000005e-002	-2.941394e-002
2.506120800000005e-002	-2.826071e-002
2.506220800000006e-002	-2.789000e-002
2.506320800000006e-002	-2.752596e-002
